building,bicycle,fence,wall,sky,traffic light,terrain,traffic sign,person,pole,train,truck,vegetation,car,bus,sidewalk,void,rider,road,motorcycle
377967,342,72,0,30744,827,0,711,65217,2548,0,0,2710,174535,0,44329,15586,944,255619,649
243621,57,1505,2521,255387,326,0,331,19735,4601,0,0,53596,8869,4931,355121,5909,330,15953,7
250941,6246,12,0,76858,28,0,167,11226,18805,0,0,148598,7138,5999,221588,11526,18237,186743,8688
218188,706,1911,0,110058,44,0,122,29232,12093,0,0,146729,33470,7549,43343,44456,1429,323225,245
153317,1513,111,5132,1069,0,0,339,46571,24360,0,0,73318,2442,1551,220628,19855,2389,418254,1951
327816,452,69,0,82048,47,0,286,6478,9188,0,0,124800,21286,236,214439,9890,1208,174274,283
406713,716,3682,0,40587,0,0,148,37504,750,0,0,81711,171984,2646,216219,8466,836,838,0
323515,852,962,0,11325,442,0,474,62319,132830,0,0,3310,7858,0,255409,13589,4860,149154,5901
660987,0,523,0,19782,24,0,194,17085,7967,0,0,25189,3223,1266,142683,6873,351,85817,836
369815,3818,147,0,7071,686,0,1755,25501,10068,0,0,25117,45027,9770,113840,112859,5642,241324,360
281692,634,45,3575,47356,0,0,256,23249,12476,0,0,52176,69934,4,185322,16315,1293,277229,1244
235502,2695,0,0,168935,2245,0,567,81250,9464,0,0,77889,0,0,30779,1737,4194,357003,540
112201,879,0,0,97409,0,0,1349,34337,5475,0,0,311698,4720,68889,287077,14893,1554,30894,1425
272211,127,3814,3001,115863,381,0,359,61396,14855,0,0,30797,131084,2499,133856,65656,4261,127204,5436
119103,661,0,0,39545,126,0,1757,30278,5759,0,0,254724,12490,151900,284690,16920,2013,51471,1363
239760,95,44,1654,204859,58,0,177,3336,13378,0,0,77169,192286,0,83120,15120,505,140938,301
242133,7975,2125,0,243,0,0,50,35618,3585,0,0,45870,168308,35654,354224,10130,13879,52642,364
382032,8340,12877,1352,164783,0,0,0,22034,12925,0,0,17901,31681,4839,129496,6141,17072,161007,320
215211,4755,3326,0,51705,0,0,569,26078,45788,0,0,409511,5351,0,36733,51555,14875,85847,21496
275631,2281,11591,2008,10822,57,0,205,34405,16139,0,0,104484,19209,6540,237879,50882,1183,198684,800
215237,1430,10859,0,90396,24,0,97,27591,12238,0,0,152097,62448,9080,46871,36586,2184,305558,104
89061,848,2394,5071,0,51,0,387,21066,5750,0,0,130328,31306,21848,257289,58676,2264,345910,551
116310,8913,204,0,72571,0,0,1304,20932,5956,0,0,205641,8543,188820,286990,6267,17018,32780,551
312133,5718,0,0,0,310,0,755,95749,6670,0,0,3540,16,0,54146,4597,10337,475186,3643
223177,4803,1858,0,10383,0,0,1047,25512,2950,0,0,134080,23042,2,157204,58550,6251,323766,175
137650,994,334,0,291377,98,0,674,19459,16036,0,0,68089,22729,1239,76441,39554,2952,294321,853
251115,477,11,0,80061,27,0,206,11818,17016,0,0,171235,13508,1357,59328,21555,3099,338948,3039
255960,1899,59,3157,7253,0,0,1043,38319,15355,0,0,59296,13926,3019,185231,14261,3195,368886,1941
217776,2227,35377,824,170137,3495,0,1947,21838,16500,0,0,94774,21690,8200,42117,156642,6873,168759,3624
417856,856,32,0,41488,0,0,1615,34195,26408,0,0,47674,544,19676,359870,5435,1306,11898,3947
264080,2798,8,0,90783,0,0,228,114067,10007,0,0,141135,3060,8775,116038,12336,10060,196758,2667
407271,725,148,1133,0,85,0,156,19839,4808,0,0,101333,13726,1023,262326,26750,1128,130971,1378
309061,448,332,17463,59915,0,0,166,16020,14455,0,0,192880,38662,1667,64598,41235,919,214979,0
312712,2822,11080,2005,18010,53,0,247,37696,14659,0,0,86796,15279,5706,212594,52932,1021,198316,872
419290,35,25,0,37471,2357,0,2454,44324,6830,0,0,8337,11485,214,110803,19425,149,309387,214
447254,106,0,0,44845,0,0,15,5115,1730,0,0,0,0,102194,53799,29861,339,287542,0
314251,397,3776,0,77130,106,0,885,51245,11525,0,0,48378,3956,116,345718,19706,1308,94269,34
194071,1994,626,0,120643,0,0,751,16039,4526,0,0,259975,126349,22109,41834,18721,4758,156627,3777
272170,2191,0,0,124659,2569,0,1183,116578,12276,0,0,922,1473,0,221169,569,3707,213095,239
132648,4412,0,139,136128,0,0,21,7962,2574,0,0,128786,45335,249638,10297,58034,8848,181228,6750
294586,155,145,0,48033,217,0,676,164383,9337,0,0,31809,22777,0,252918,12404,267,135075,18
375328,400,0,0,33076,2622,0,2062,15883,3430,0,0,45359,0,0,226547,31179,407,236507,0
478412,268,2666,0,27230,1969,0,2257,52654,1286,0,0,3310,126404,0,196687,2985,454,76218,0
358894,6059,10445,2836,135159,0,0,0,29994,12986,0,0,6334,129938,4726,108179,13596,16941,132752,3961
383428,2790,1593,0,43525,665,0,785,101412,9593,0,0,6032,431,0,149535,71121,5101,196609,180
251060,415,0,0,52003,0,0,159,16050,1203,0,0,156988,2812,0,81749,37378,287,372696,0
434080,6624,528,0,129944,682,0,2993,17746,9141,0,0,38022,114235,0,157128,11160,10499,35323,4695
216396,142,0,0,76407,0,0,269,28948,2757,0,0,249094,72387,0,61509,31407,387,233097,0
298007,211,3345,0,0,0,0,106,44953,10443,0,0,37665,5684,5,315136,2451,952,251287,2555
230734,1943,0,0,178495,132,0,75,94392,2289,0,0,72824,39,0,109611,246,4021,277095,904
279513,3485,0,0,0,249,0,562,101058,6101,0,0,3008,2318,0,113171,6245,6553,450372,165
217763,2008,678,0,57211,98,0,473,20481,10947,0,0,117042,88970,4632,96199,36271,4753,314134,1140
316936,844,36,0,55861,23,0,211,42637,9329,0,0,35686,1586,1165,282602,6232,1820,216157,1675
180039,6004,2766,1053,226916,0,0,133,156703,5692,0,0,88582,31172,6509,225153,26399,2901,5745,7033
227753,431,9950,0,115419,36,0,756,22206,11547,0,0,134537,81619,6474,33275,38427,1545,288604,221
329365,337,1225,1422,16477,6,0,183,13694,4285,0,0,56371,156900,28671,314999,12945,693,35072,155
311112,916,116,0,29167,487,0,500,87159,13560,0,0,18265,1846,590,125695,20923,2582,358943,939
363540,1962,49,0,61184,1,0,1171,41991,17099,0,0,64488,11108,654,273441,15831,3828,116174,279
387609,63,0,0,50542,810,0,728,9060,1888,0,0,25747,80490,0,390512,11937,666,12011,737
378953,962,270,2766,20458,53,0,188,28037,6149,0,0,71825,35153,4662,155270,11190,2281,252715,1868
448547,924,3380,0,15668,0,0,41,61123,209,0,0,40318,181803,3697,198914,14439,3705,32,0
172567,169,1065,32686,141691,84,0,1670,23375,7271,0,0,179211,14427,1977,331000,18192,777,46402,236
123486,11649,509,0,69515,0,0,45,47083,106,0,0,301847,11497,46417,271063,39926,8856,39182,1619
271381,1722,1163,9498,19270,275,0,1704,16531,6693,0,0,153418,49748,15371,130904,31993,3165,257536,2428
445211,212,0,0,59567,0,0,24,5731,2024,0,0,0,20172,150668,48679,6790,475,233162,85
282737,2840,240,2486,136563,123,0,824,8772,18035,0,0,137445,25510,264,60949,53569,4096,238206,141
279707,89,522,49167,66140,71,0,59,16105,8752,0,0,67456,70073,7288,169559,16623,174,221015,0
275400,681,8,2482,145778,0,0,99,8744,7393,0,0,34193,73621,13528,7131,28545,10729,337413,27055
166238,523,39,0,29716,128,0,527,101040,6356,0,0,254313,18594,21,369461,7921,1214,13850,2859
368041,106,119,14701,68564,0,0,44,13045,2886,0,0,259433,15825,57,46811,27392,198,155578,0
390805,104,447,0,68813,250,0,311,80313,10063,0,0,38882,4514,0,173845,7718,1895,189744,5096
113324,123,2020,730,244862,22,0,1497,87271,15842,0,0,42122,30717,102915,117966,33549,246,179593,1
265635,1521,7564,0,34681,163,0,244,33806,11244,0,0,94247,50061,5985,349185,12645,3315,100468,2036
223509,3051,150,10301,38606,0,0,517,8698,5585,0,0,109852,50387,3738,53007,32573,5591,426938,297
185882,3469,54357,0,171808,0,0,395,45569,5937,0,0,148732,24761,29011,65746,30346,17846,188935,6
320209,1012,21811,0,115484,6247,0,3271,36556,7840,0,0,17950,81873,0,127508,75780,1801,155387,71
141042,699,892,0,246998,50,0,480,12396,12432,0,0,67597,29605,1348,68281,47213,820,342874,73
403993,1436,13,81,110785,32,0,154,92883,572,0,0,24873,707,7476,323196,4486,1672,399,42
208738,1428,1861,3895,20811,217,0,271,27169,23883,0,0,42334,50742,2526,318907,73571,2239,194097,111
109050,230,1563,0,110043,0,0,0,38343,2771,0,0,368975,5919,1050,299754,15354,2462,12481,4805
289847,1824,150,0,51233,0,0,26,72672,2709,0,0,97555,1527,0,274398,171140,894,8144,681
231898,1838,421,0,0,548,0,540,20784,6378,0,0,142679,46400,13432,241377,47667,3880,208950,6008
186927,883,0,4602,167974,133,0,195,62678,12317,0,0,51203,95742,14838,173438,61278,1713,138879,0
172223,1501,28316,1701,220785,539,0,2182,77560,17181,0,0,92468,26791,9169,244822,58160,6091,7898,5413
217612,8342,19,3658,59247,92,0,0,24735,6437,0,0,75651,8535,131537,128700,45763,10417,252055,0
201556,1490,607,34593,65280,2,0,189,32171,3441,0,0,41741,4488,2901,222544,28760,3249,329788,0
299931,10404,1169,2254,117769,134,0,297,5770,7889,0,0,108541,132014,1205,15642,23025,12968,232546,1242
82899,371,0,0,32059,0,0,494,6408,466,0,0,562181,25265,3656,84984,51828,2669,115983,3537
157549,2221,8427,0,75922,796,0,270,10716,6299,0,0,185625,195602,4542,57260,37059,4229,226208,75
272530,368,43,12802,33008,7,0,0,25806,1793,0,0,119842,831,14494,470590,7463,763,12459,1
374263,2202,369,0,9358,264,0,358,9445,7319,0,0,145897,29472,6153,237129,19827,3829,126320,595
191926,828,277,792,122,0,0,399,82235,2574,0,0,123059,7566,4093,481064,57293,1123,19043,406
235176,438,0,0,108646,47,0,329,7157,12171,0,0,136470,75803,12453,184267,9502,1193,189077,71
102293,1590,1390,322,69828,175,0,123,60720,24395,0,0,357014,42205,20374,79473,84851,4657,121891,1499
304311,8914,444,3750,107561,0,0,72,6732,7029,0,0,64722,79525,7723,14913,47521,10760,308096,727
382367,758,14,382,92730,0,0,0,163160,430,0,0,22348,56,7647,292625,8803,774,698,8
56028,2994,8315,0,0,0,0,0,35952,8452,0,0,10245,33130,9336,514536,12919,6163,273445,1285
288465,2514,3046,747,8681,238,0,1014,17784,6718,0,0,142642,44132,6930,177972,39549,3124,226068,3176
147550,664,1018,806,30163,237,0,73,17203,2781,0,0,154091,233760,19200,120473,15276,1713,227687,105
224623,864,4892,0,130507,49,0,469,24167,16672,0,0,95643,40354,5845,43612,67386,1510,316053,154
447047,3325,2315,0,11721,0,0,185,77852,305,0,0,55140,28,7286,64832,23194,9956,269614,0
111039,973,0,0,118902,0,0,1577,44336,9130,0,0,309278,2958,35375,107984,68419,2718,154124,5987
178400,21,616,16601,88233,0,0,1985,220395,18293,0,0,126885,34647,7524,214798,16318,99,47985,0
193368,244,0,0,247345,0,0,46,6082,5015,0,0,84008,110871,1025,19566,24469,365,280396,0
272659,800,1,0,0,14,0,1130,42310,9715,0,0,42111,28477,1,331708,9736,558,233389,191
324142,5387,838,0,139127,0,0,3174,6041,6896,0,0,60158,143964,1722,212422,11177,9106,37593,11053
159363,364,783,2988,35592,387,0,493,19273,5474,0,0,76643,18677,83200,501432,14779,660,52656,36
656274,23,0,0,79963,114,0,105,11324,438,0,0,2920,65414,43,149130,187,71,6792,2
377012,6297,536,0,19497,203,0,248,122150,6435,0,0,10389,748,0,175352,765,14113,234035,5020
227984,54,1948,2807,222696,305,0,346,23516,4497,0,0,56375,49012,9571,351468,4028,427,17752,14
524629,1284,0,0,19285,0,0,125,51463,3422,0,0,0,0,0,108067,1344,3286,258503,1392
168473,4037,1,0,78500,536,0,1984,37559,5250,0,0,156555,5769,8773,129183,75791,4670,295610,109
394750,172,0,0,64631,490,0,2017,70774,6557,0,0,4303,4514,0,168674,65575,1684,186037,2622
199865,2420,0,70,97703,0,0,229,58498,8642,0,0,184666,3618,187,378519,28781,464,9119,19
286897,2168,6,0,102168,27,0,305,67721,9821,0,0,137402,50227,7726,130389,6495,34422,132301,4725
166621,1836,15231,6900,13330,0,0,343,18951,5397,0,0,126428,36430,10282,39415,52614,2467,476496,59
314313,8876,1015,4249,68059,106,0,250,8797,8959,0,0,83974,185234,4865,20723,22864,18552,220924,1040
354533,1111,18,3107,17212,49,0,345,23572,9531,0,0,71589,22729,540,176208,10950,1269,278964,1073
396158,774,8,0,35553,745,0,681,86263,2395,0,0,2808,145,97,60986,36836,1772,347490,89
400386,1716,8279,2813,23213,46,0,273,39344,12551,0,0,29472,53433,7711,183229,19638,2528,187181,987
219958,88,1810,1495,184309,76,0,197,4553,11956,0,0,84816,5977,14085,81677,24931,576,335561,735
255134,7327,111,298,136076,40,0,1287,51608,6050,0,0,55350,14657,5870,121665,5136,10791,301142,258
385904,316,0,0,74661,316,0,2136,90027,52319,0,0,3029,3902,0,170649,62889,1101,124488,1063
456107,523,186,0,66515,640,0,428,33914,3906,0,0,42419,192,140,189871,14427,1143,161867,522
268723,454,266,22281,8775,0,0,106,26110,4659,0,0,70819,62052,3957,159440,25345,822,318991,0
180877,1524,933,10682,8645,83,0,137,13946,11982,0,0,123537,77122,9158,99214,49746,4185,379267,1762
294628,8,332,0,38399,225,0,791,142383,11122,0,0,34096,1110,0,192319,4989,575,250374,1449
608563,6,3,0,52518,165,0,117,12371,506,0,0,3684,120269,0,164139,359,89,10006,5
287615,1809,668,7075,11578,0,0,73,15757,5949,0,0,122356,94253,9807,136484,37602,4646,233294,3834
169474,2397,41207,0,129324,1861,0,3248,38392,28312,0,0,92192,31725,38685,104895,26818,9343,245489,9438
371897,1775,9,0,56472,95,0,245,11035,8305,0,0,45814,178899,6000,125304,7674,10875,122074,26327
270316,407,3295,0,0,0,0,130,42300,9774,0,0,47009,17885,8,328889,3866,783,248138,0
282794,3146,2159,0,0,0,0,115,81889,20796,0,0,58027,0,0,335476,3898,5402,178736,362
389969,931,17080,0,78549,574,0,455,28268,5141,0,0,20009,102,0,149974,85906,1830,194012,0
347864,4079,261,3481,89665,74,0,115,37444,10764,0,0,28470,23105,3146,192082,10834,5099,215399,918
283150,749,769,2881,77986,92,0,117,35799,13009,0,0,30553,26570,4203,242058,15490,1341,236940,1093
311655,1324,2185,0,0,902,0,121,159364,35062,0,0,0,271,0,284968,314,1578,175056,0
598847,691,59,0,4137,229,0,249,36513,7343,0,0,9844,799,1660,127946,1735,1828,179922,998
323091,10033,2711,4059,122732,907,0,1452,15229,14943,0,0,45060,4515,0,46292,79659,41642,242525,17950
255930,446,0,0,117304,0,0,43,68618,768,0,0,135519,6,0,391806,1416,713,231,0
282993,145,0,93104,14558,0,0,3,43354,875,0,0,87619,0,0,165815,16264,67,268003,0
512360,1066,1613,1259,56116,11,0,368,26067,8545,0,0,49198,27516,10006,150676,10506,2060,113734,1699
179040,2139,1000,0,50754,0,0,214,102494,4871,0,0,251842,17134,1903,322123,9211,4140,24213,1722
197798,361,393,1039,15983,0,0,38,93640,1493,0,0,102434,12235,4050,466668,58298,836,16569,965
156777,438,51,1184,150670,31,0,251,32654,11443,0,0,160935,15750,38621,338438,23040,899,41290,328
187644,507,0,118,126196,0,0,157,36749,8516,0,0,153465,119549,35323,287055,11515,1288,4696,22
313001,4705,1399,0,2783,727,0,1100,145800,4070,0,0,34080,742,0,185695,1272,7898,264424,5104
242588,1198,6893,27,27085,2576,0,130,19562,5103,0,0,77103,85675,8060,129377,78733,1492,286713,485
308594,1132,2222,0,55262,0,0,93,28420,8895,0,0,102151,50804,0,269921,14243,2979,126173,1911
432316,1038,914,2831,870,96,0,255,16293,3412,0,0,49902,7632,6784,257559,28555,1571,162723,49
334200,2854,327,0,71,0,0,117,18315,6102,0,0,226205,36755,15989,183089,18040,4009,125464,1263
252235,42,944,873,79629,186,0,257,141499,7441,0,0,48334,67993,9314,128449,38869,268,196467,0
142975,2306,0,15,48760,404,0,2093,60687,1858,0,0,362138,16163,2926,256464,40517,2512,32782,200
536925,703,673,3105,47908,110,0,375,12900,4271,0,0,46938,20618,2104,122490,16131,1492,155315,742
83943,5857,0,42,87989,0,0,0,19820,1819,0,0,151094,9774,337860,6615,73614,9423,179284,5666
207444,1786,0,0,61896,0,0,169,44034,2724,0,0,141825,947,0,69032,37560,24292,323985,57106
534415,1285,1578,1550,46801,517,0,773,9448,3579,0,0,112570,16166,44199,111449,14067,2235,71294,874
133692,467,162,0,280995,51,0,386,24402,10860,0,0,40546,129381,2755,72961,38199,923,236247,773
271932,946,267,5147,29574,52,0,265,25137,12361,0,0,59312,28251,0,233600,20761,1329,283561,305
218919,611,0,474,29953,0,0,526,21522,6204,0,0,122433,507,357015,159823,16238,996,37579,0
459517,5077,4042,0,59852,0,0,78,47514,988,0,0,41789,452,2398,331469,13607,5851,166,0
472606,1143,3642,0,25551,0,0,20,27613,180,0,0,45908,275457,3396,100107,16026,1103,48,0
277699,954,349,5093,26644,52,0,253,26795,11367,0,0,61549,31314,0,211002,23194,1607,294651,277
104844,524,942,0,82835,0,0,548,66842,6697,0,0,331248,27195,4983,295400,17585,952,30452,1753
446580,559,1322,0,1,32,0,388,9870,7763,0,0,164629,20265,7263,172486,13557,3115,122255,2715
468899,304,168,0,22460,688,0,403,27188,4203,0,0,32879,263,1,235273,13824,811,164874,562
288420,3797,1064,0,989,0,0,61,189709,179,0,0,26693,1388,0,253956,861,7156,195403,3124
602080,701,131,0,20224,231,0,254,34128,7449,0,0,9680,1572,1372,123228,1716,1943,167490,601
288902,479,754,16870,18502,77,0,141,21253,4209,0,0,58721,25484,2657,291539,30223,872,212085,32
268015,8584,8,130,84285,83,0,126,32647,6707,0,0,28300,4199,2002,66486,15082,14298,441470,378
180169,1519,0,8403,149313,5,0,6080,45207,43514,0,0,48391,15203,6408,157290,124221,1852,185225,0
92156,10454,0,36,76127,0,0,0,19326,1678,0,0,78555,29988,341015,4745,78907,18782,217943,3088
255032,2864,1545,2028,10220,0,0,97,27713,4115,0,0,126212,46861,14749,260122,37686,6766,173998,2792
204254,922,117,0,43689,91,0,127,47763,2298,0,0,228571,2947,7321,388988,34174,2127,9411,0
370988,741,792,0,19981,0,0,99,31556,1357,0,0,198571,0,0,301878,41780,1275,3739,43
294000,385,9958,0,61761,116,0,993,59584,8677,0,0,31374,8780,0,237646,12573,919,245540,494
330483,329,542,1950,11300,9,0,382,11989,5242,0,0,58967,19719,26467,453851,13961,681,36823,105
195899,2882,2622,0,477,0,0,1833,11237,6721,0,0,130373,45674,50394,191277,53163,5005,271918,3325
309140,523,13897,0,51420,102,0,375,63745,10446,0,0,20338,5937,0,228867,4268,795,262937,10
218009,1032,3183,0,4,381,0,1519,32285,7301,0,0,144580,44772,26252,252998,44830,2690,191435,1529
278168,1127,35,0,136921,0,0,377,9341,10039,0,0,131840,33728,2678,212389,7564,2257,146336,0
181399,1233,2337,5594,0,61,0,306,27501,6616,0,0,106206,39910,24050,229976,39769,2693,303928,1221
444981,2384,1111,0,67839,573,0,706,37759,6313,0,0,4433,10481,0,182067,666,3709,209687,91
301096,3913,11,0,99623,1,0,286,8759,20562,0,0,116521,29574,4671,239063,7246,12491,122183,6800
309189,4600,143,0,129787,0,0,0,103991,4781,0,0,26961,18879,0,351934,12762,2487,6153,1133
180212,1312,837,11873,170372,0,0,4851,48538,32181,0,0,50961,8942,7187,168174,110806,1666,174888,0
484369,556,2,0,3139,144,0,9848,73871,10012,0,0,8204,381,0,222898,50098,1356,107163,759
169618,2138,1368,0,64314,227,0,764,38231,16249,0,0,98119,33251,2379,232867,32170,4160,275937,1008
202872,3791,655,0,138111,43,0,114,30769,10805,0,0,34625,52099,97952,164971,36224,4785,194984,0
294241,1,3,0,24923,1523,0,1600,42542,3637,0,0,112385,10272,259,110365,19309,108,351504,128
147963,284,2645,2315,169873,29,0,409,99583,16197,0,0,57139,15432,40817,147492,78159,1256,192890,317
279666,1034,10568,0,33666,0,0,55,38341,10338,0,0,104098,45496,0,291405,14046,2947,139724,1416
236664,1489,0,2355,92676,0,0,1051,52833,8207,0,0,88264,31656,0,125132,70290,3082,259101,0
432846,282,1423,0,18601,547,0,595,58742,5940,0,0,4317,333,0,269255,27696,426,151038,759
278867,32,0,95016,17742,0,0,0,28874,1080,0,0,93248,181144,0,127620,10375,18,138784,0
327045,253,14,0,47740,68,0,3,5744,6494,0,0,2927,817,48582,56084,49908,295,426826,0
349371,1026,56,0,27700,339,0,329,99359,2895,0,0,12257,531,1131,138512,1234,2600,335369,91
206585,82,1591,2652,207187,15,0,369,22152,5545,0,0,54039,14375,12334,425363,6142,450,13908,11
284204,170,0,35952,74145,0,0,3,34471,1532,0,0,66770,51,40604,117873,16803,520,299702,0
217368,2230,5755,0,183605,0,0,20,37852,11354,0,0,29556,60340,0,360987,3385,3018,56988,342
383271,842,498,3031,251,80,0,158,17196,3596,0,0,49209,5269,16774,289987,28458,1330,172773,77
197385,1120,1280,3678,15266,0,0,126,37252,23971,0,0,38261,79417,12559,344046,55301,3540,156393,3205
360828,1594,0,0,0,0,0,253,20110,4440,0,0,78448,33721,1228,335959,11913,2613,119483,2210
287226,1933,7465,4453,2856,1188,0,758,12091,10025,0,0,99243,55496,11687,138915,37751,4864,291126,5723
592277,1100,827,0,12888,257,0,278,28190,8886,0,0,10377,1616,449,132103,1721,2658,178366,807
660960,42,0,0,83948,136,0,117,13448,444,0,0,3271,64,0,195537,323,196,14303,11
133442,2789,163,1047,165846,26,0,218,28732,12468,0,0,177160,19121,0,344322,23052,4499,59386,529
488671,677,2389,610,41921,515,0,1057,7615,4333,0,0,131995,29458,56010,122720,15223,2164,66862,580
241296,539,1306,221,101397,38,0,999,40599,5957,0,0,54548,1923,6761,134855,3877,2694,368953,6837
344915,1949,843,0,6706,1362,0,2663,243023,6953,0,0,61312,311,79,20540,319,31,281794,0
139832,1145,1223,2144,37406,0,0,7887,36755,4367,0,0,174959,7193,29760,137458,25833,3391,360408,3039
237767,2444,356,0,82444,139,0,1124,62060,8413,0,0,155836,4552,0,232123,37376,3982,143127,1057
201962,3219,12324,1,9990,61,0,140,19478,4671,0,0,204109,93344,6005,72198,48191,13537,269719,13851
187742,1098,0,0,13739,0,0,710,33661,1119,0,0,272493,70406,0,115357,49298,539,226638,0
